latitude,longitude,gh[gpm]_lev1,gh[gpm]_lev2,gh[gpm]_lev3,gh[gpm]_lev4,gh[gpm]_lev5,gh[gpm]_lev6,gh[gpm]_lev7,gh[gpm]_lev8,gh[gpm]_lev9,gh[gpm]_lev10,gh[gpm]_lev11,gh[gpm]_lev12,gh[gpm]_lev13,gh[gpm]_lev14,gh[gpm]_lev15,gh[gpm]_lev16,gh[gpm]_lev17,gh[gpm]_lev18,gh[gpm]_lev19,gh[gpm]_lev20,gh[gpm]_lev21,gh[gpm]_lev22,gh[gpm]_lev23,gh[gpm]_lev24,gh[gpm]_lev25,gh[gpm]_lev26,gh[gpm]_lev27,gh[gpm]_lev28,gh[gpm]_lev29,gh[gpm]_lev30,gh[gpm]_lev31,gh[gpm]_lev32,gh[gpm]_lev33,gh[gpm]_lev34,gh[gpm]_lev35,gh[gpm]_lev36,gh[gpm]_lev37,gh[gpm]_lev38,gh[gpm]_lev39,gh[gpm]_lev40,gh[gpm]_lev41,gh[gpm]_lev42,gh[gpm]_lev43,gh[gpm]_lev44,gh[gpm]_lev45,gh[gpm]_lev46,gh[gpm]_lev47,gh[gpm]_lev48,gh[gpm]_lev49,gh[gpm]_lev50
33.163,-97.185,205.779,234.291,284.104,366.156,485.543,641.357,828.744,1042.01,1282.304,1556.468,1869.197,2223.273,2622.115,3070.253,3573.733,4139.354,4760.49,5404.054,6035.046,6641.762,7225.667,7788.034,8327.43,8842.377,9332.826,9798.361,10242.616,10670.016,11079.787,11480.718,11892.745,12326.587,12783.836,13269.41,13802.068,14394.252,15045.076,15762.225,16547.439,17361.871,18140.318,18882.434,19647.332,20467.123,21345.773,22297.273,23349.051,24529.445,25887.861,27524.055
33.163,-97.153,194.373,222.885,272.667,354.687,473.98,629.67,816.807,1029.76,1269.679,1543.624,1856.384,2210.773,2610.334,3059.815,3565.327,4133.354,4757.771,5405.117,6038.577,6645.762,7228.886,7789.94,8328.242,8842.596,9332.451,9797.268,10240.679,10667.266,11076.193,11476.28,11887.464,12320.587,12777.492,13264.035,13798.193,14390.189,15039.139,15755.162,16540.752,17355.059,18133.287,18876.027,19641.488,20460.248,21337.18,22289.43,23343.176,24523.758,25882.393,27520.961
33.162,-97.12,204.967,233.448,283.198,365.156,484.324,639.795,826.775,1039.635,1279.554,1553.343,1865.666,2219.18,2617.334,3064.94,3568.265,4134.136,4756.74,5403.96,6038.952,6647.637,7231.261,7791.878,8328.867,8841.564,9330.107,9793.83,10236.397,10662.422,11070.943,11470.562,11881.12,12313.337,12769.586,13257.504,13793.693,14385.221,15032.607,15748.568,16534.939,17349.09,18127.037,18869.902,19635.551,20453.217,21328.398,22280.492,23334.676,24515.633,25875.611,27516.086
33.162,-97.088,202.311,230.823,280.636,362.656,481.918,637.638,825.213,1039.135,1280.273,1554.999,1867.666,2221.086,2618.865,3065.909,3568.108,4132.042,4752.428,5398.273,6033.483,6643.043,7227.511,7788.815,8326.242,8839.283,9327.982,9791.924,10234.96,10661.328,11070.006,11469.593,11879.87,12311.556,12767.523,13256.848,13793.725,14383.877,15030.951,15747.693,16534.939,17349.402,18127.725,18870.84,19636.051,20452.279,21325.805,22276.961,23329.488,24509.977,25872.143,27514.117
33.162,-97.056,188.654,217.198,267.042,349.156,468.574,624.576,812.744,1027.479,1269.367,1544.655,1857.978,2212.242,2611.053,3059.44,3563.108,4127.886,4748.428,5393.835,6028.265,6637.48,7222.511,7784.909,8323.492,8837.471,9326.951,9791.83,10235.647,10662.422,11071.193,11470.749,11880.995,12312.868,12769.117,13258.941,13794.693,14383.158,15030.67,15748.193,16536.127,17351.34,18130.85,18874.746,19639.207,20453.748,21326.055,22276.023,23325.457,24503.852,25867.424,27510.617
33.162,-97.024,172.311,200.916,250.823,333.062,452.668,608.951,797.619,1012.948,1255.429,1531.312,1845.291,2200.367,2600.396,3050.315,3555.765,4122.011,4742.865,5387.554,6021.327,6631.074,7217.479,7781.222,8320.742,8835.471,9325.795,9791.549,10235.991,10663.172,11072.1,11471.655,11881.933,12314.212,12770.93,13260.004,13793.6,14381.064,15029.107,15747.006,16535.658,17351.902,18132.912,18878.09,19641.738,20454.436,21325.992,22275.305,23321.707,24496.727,25859.736,27503.398
33.162,-96.992,184.717,213.291,263.198,345.437,465.043,621.357,809.994,1025.323,1267.773,1543.53,1857.259,2212.023,2611.709,3061.221,3566.046,4131.667,4751.053,5393.429,6025.421,6634.23,7219.979,7783.097,8322.086,8836.408,9326.545,9792.174,10236.522,10663.672,11072.725,11472.28,11882.276,12314.118,12770.898,13258.941,13790.256,14376.971,15025.326,15743.631,16533.471,17351.059,18133.568,18880.184,19643.27,20454.061,21325.117,22274.492,23318.926,24490.82,25851.611,27494.43
33.162,-96.96,174.592,203.198,253.167,335.5,455.23,611.545,800.088,1015.354,1257.804,1533.718,1847.666,2202.711,2602.771,3052.721,3558.296,4125.011,4745.553,5388.867,6021.921,6631.855,7218.073,7781.565,8321.242,8836.096,9326.576,9792.424,10236.929,10664.266,11073.506,11473.249,11882.964,12313.712,12769.773,13257.504,13787.443,14372.939,15021.389,15740.537,16531.721,17350.809,18134.756,18882.84,19645.832,20454.967,21325.398,22274.867,23318.863,24489.664,25848.174,27488.805
33.162,-96.928,177.936,206.573,256.573,338.968,458.73,615.076,803.65,1018.917,1261.273,1536.999,1850.666,2205.398,2604.99,3054.409,3559.546,4126.261,4747.428,5391.554,6025.077,6634.855,7220.604,7783.659,8323.148,8837.877,9328.045,9793.518,10237.71,10664.828,11073.881,11473.499,11882.995,12312.962,12767.898,13255.691,13785.412,14369.377,15017.826,15737.975,16530.096,17350.496,18135.756,18885.34,19648.801,20456.873,21326.305,22274.992,23319.551,24492.414,25850.236,27487.742
33.19,-97.634,267.061,295.479,345.104,426.906,546.011,701.638,888.807,1101.26,1339.492,1609.937,1917.447,2265.398,2657.865,3099.909,3598.108,4159.354,4776.803,5418.023,6048.265,6654.73,7238.448,7800.44,8339.055,8853.127,9342.545,9806.861,10249.585,10674.984,11082.193,11479.874,11887.683,12316.306,12767.836,13250.254,13778.131,14364.033,15017.326,15741.693,16534.283,17356.621,18142.912,18889.402,19653.77,20470.123,21342.992,22290.617,23345.801,24533.07,25890.893,27520.586
33.19,-97.602,281.342,309.76,359.386,441.312,560.668,716.576,904.025,1116.698,1355.054,1625.593,1933.228,2281.273,2674.24,3117.096,3615.64,4177.011,4794.865,5436.117,6064.983,6668.824,7249.417,7808.347,8344.148,8855.721,9342.951,9805.361,10246.491,10670.734,11077.256,11474.78,11882.964,12311.806,12763.68,13246.973,13775.693,14362.658,15016.045,15739.725,16532.471,17354.559,18140.225,18886.184,19650.582,20467.404,21339.461,22287.305,23343.707,24530.32,25887.143,27517.211
33.19,-97.57,303.123,331.541,381.229,463.125,582.386,737.982,924.744,1136.323,1373.273,1642.562,1949.634,2298.055,2691.396,3132.503,3627.483,4185.854,4801.959,5442.117,6069.702,6671.637,7249.761,7806.253,8339.992,8849.908,9335.795,9797.268,10237.835,10661.859,11068.537,11466.655,11875.589,12305.149,12757.773,13241.879,13771.506,14359.033,15011.889,15734.506,16526.846,17348.84,18134.662,18880.652,19644.738,20460.967,21332.242,22280.805,23338.301,24524.195,25880.049,27510.555
33.19,-97.538,304.592,333.01,382.667,464.468,583.386,738.326,924.244,1134.854,1371.023,1639.905,1947.291,2296.461,2689.959,3130.565,3625.89,4184.886,4800.615,5440.273,6068.171,6670.668,7248.792,7804.69,8337.93,8847.627,9333.607,9795.424,10236.522,10661.109,11068.381,11467.124,11876.745,12307.868,12761.961,13246.879,13777.35,14365.252,15017.389,15738.85,16530.377,17352.715,18139.537,18885.402,19648.395,20463.217,21334.023,22283.461,23341.488,24526.82,25882.33,27513.273
33.19,-97.506,292.311,320.729,370.323,452.031,570.793,725.701,911.713,1122.76,1359.742,1629.874,1938.353,2288.305,2683.365,3127.253,3624.327,4182.136,4796.709,5436.367,6065.233,6669.043,7248.167,7804.222,8337.148,8846.689,9332.701,9794.768,10236.241,10661.234,11068.881,11467.562,11877.433,12309.868,12765.523,13251.848,13783.537,14371.564,15022.795,15743.318,16534.064,17356.715,18144.443,18890.152,19652.238,20465.998,21336.617,22286.461,23343.676,24528.258,25884.518,27516.055
33.19,-97.473,291.748,320.135,369.667,451.281,569.949,724.732,910.932,1122.792,1361.335,1633.405,1943.416,2293.836,2688.146,3131.503,3630.108,4190.386,4805.459,5442.804,6068.515,6670.699,7249.511,7805.253,8337.211,8845.564,9330.607,9791.986,10233.054,10657.828,11065.225,11463.562,11873.433,12306.462,12763.273,13251.223,13784.131,14371.971,15022.389,15742.6,16533.002,17355.371,18142.943,18888.652,19650.863,20464.654,21335.836,22285.68,23340.301,24523.102,25880.83,27513.211
33.19,-97.441,277.498,305.916,355.479,437.156,555.918,711.107,898.213,1111.604,1352.117,1625.843,1936.853,2287.773,2682.053,3124.159,3621.015,4180.854,4795.459,5431.742,6057.327,6660.512,7241.104,7798.378,8330.992,8839.596,9324.889,9786.518,10227.772,10652.641,11060.006,11458.437,11868.714,12302.181,12760.336,13249.441,13782.412,14369.939,15020.232,15740.85,16531.564,17353.09,18139.287,18884.684,19647.488,20462.092,21334.836,22285.273,23336.863,24517.164,25876.236,27509.586
33.19,-97.409,257.811,286.26,335.886,417.625,536.511,691.826,879.088,1092.76,1333.804,1608.468,1920.791,2273.18,2668.49,3110.94,3607.702,4166.979,4781.49,5419.523,6047.577,6652.918,7235.542,7794.597,8328.586,8838.221,9324.451,9786.83,10228.616,10653.859,11061.537,11460.499,11871.12,12304.493,12763.617,13253.535,13786.193,14373.721,15024.514,15745.881,16537.033,17357.684,18142.006,18886.527,19649.363,20464.748,21339.742,22291.492,23341.02,24519.383,25879.205,27513.273
33.19,-97.377,234.404,262.854,312.511,394.343,513.355,668.795,856.119,1069.823,1310.742,1585.405,1898.322,2251.711,2648.178,3091.69,3589.046,4148.948,4765.115,5405.585,6036.233,6643.48,7227.636,7788.503,8324.461,8835.877,9323.576,9787.08,10229.804,10655.891,11064.35,11463.999,11874.87,12307.712,12766.242,13256.41,13789.381,14377.064,15028.982,15751.225,16542.127,17362.059,18144.818,18888.215,19650.676,20466.779,21343.961,22296.586,23345.082,24522.789,25882.736,27517.086
33.19,-97.345,246.467,274.916,324.573,406.375,525.355,680.763,868.025,1081.51,1322.117,1595.999,1908.041,2260.867,2657.146,3100.69,3597.421,4155.886,4770.678,5409.867,6039.358,6645.512,7228.479,7788.878,8325.023,8836.814,9324.701,9788.424,10231.397,10657.828,11066.787,11466.905,11877.964,12310.618,12768.023,13257.691,13790.506,14378.189,15032.139,15755.443,16545.252,17363.996,18145.225,18887.621,19649.832,20466.717,21345.523,22297.93,23345.832,24524.133,25883.611,27517.773
33.19,-97.313,246.592,275.041,324.698,406.5,525.543,681.013,868.275,1081.823,1322.554,1596.468,1908.259,2260.961,2657.584,3101.94,3599.265,4157.479,4771.49,5409.617,6038.046,6643.637,7226.417,7787.097,8323.93,8836.221,9324.451,9788.486,10231.772,10658.641,11068.1,11468.687,11880.089,12312.806,12769.523,13257.41,13788.881,14377.658,15034.264,15758.506,16547.221,17364.684,18144.287,18885.402,19647.426,20465.123,21345.117,22296.492,23343.988,24523.695,25882.705,27516.211
33.19,-97.281,234.529,262.979,312.667,394.531,513.605,669.17,856.525,1070.167,1311.054,1585.343,1897.666,2251.023,2648.49,3094.096,3592.827,4151.917,4766.209,5404.242,6032.233,6637.73,7221.104,7782.659,8320.461,8833.627,9322.639,9787.424,10231.522,10659.172,11069.35,11470.593,11882.558,12315.618,12772.148,13257.566,13787.6,14378.689,15036.764,15760.818,16548.939,17365.746,18144.318,18884.34,19646.27,20464.717,21345.273,22295.398,23342.77,24524.414,25883.705,27516.242
33.19,-97.249,221.404,249.854,299.573,381.5,500.668,656.263,843.619,1057.198,1298.023,1572.499,1885.322,2239.398,2637.553,3084.003,3584.171,4144.917,4760.428,5399.398,6028.171,6634.262,7218.198,7780.347,8318.805,8832.689,9322.545,9788.174,10232.929,10661.078,11071.6,11473.218,11885.558,12319.087,12775.898,13259.848,13789.6,14382.658,15040.107,15762.787,16550.346,17366.809,18145.225,18884.746,19646.707,20465.654,21346.023,22295.367,23343.395,24526.945,25887.111,27519.086
33.19,-97.217,206.154,234.666,284.417,366.437,485.699,641.388,828.744,1042.104,1282.617,1556.843,1869.634,2223.961,2622.803,3070.221,3571.858,4134.886,4753.428,5395.117,6025.765,6633.168,7217.886,7780.69,8319.836,8834.533,9324.951,9790.736,10235.304,10662.984,11072.975,11473.999,11885.995,12319.556,12776.68,13260.504,13790.975,14385.346,15041.451,15762.318,16549.064,17365.09,18143.568,18883.09,19645.02,20463.592,21342.711,22291.961,23341.582,24525.945,25886.674,27519.305
33.189,-97.185,200.217,228.698,278.479,360.468,479.761,635.451,822.682,1035.76,1275.71,1549.53,1861.978,2215.836,2614.709,3063.128,3566.89,4132.542,4754.053,5398.523,6030.608,6638.199,7222.761,7785.659,8325.023,8839.783,9329.92,9795.143,10238.929,10665.734,11074.725,11474.749,11885.745,12318.649,12775.711,13260.098,13791.568,14386.658,15041.482,15760.787,16547.096,17362.777,18141.381,18881.434,19643.582,20461.248,21338.305,22287.555,23338.801,24522.633,25883.299,27518.117
33.189,-97.152,213.529,241.979,291.636,373.468,492.48,647.763,834.4,1046.667,1285.679,1558.405,1869.884,2223.055,2621.615,3070.596,3576.577,4146.073,4772.178,5421.429,6056.983,6665.48,7248.198,7807.659,8343.898,8856.314,9344.639,9808.236,10250.679,10676.422,11084.6,11483.78,11893.964,12325.868,12782.336,13267.629,13800.756,14395.846,15048.701,15766.756,16553.377,17369.121,18147.943,18888.871,19651.832,20468.842,21343.742,22292.43,23344.613,24527.477,25888.049,27525.555
33.189,-97.12,212.717,241.135,290.792,372.562,491.449,646.513,832.838,1044.729,1283.242,1555.405,1866.166,2218.492,2616.178,3064.128,3568.983,4137.386,4763.615,5415.023,6054.171,6667.105,7255.823,7821.597,8360.898,8872.783,9359.576,9821.955,10263.491,10688.734,11096.693,11495.687,11905.464,12336.681,12792.305,13278.879,13814.537,14409.096,15059.607,15776.975,16564.346,17380.371,18159.537,18901.34,19665.332,20481.967,21354.898,22302.492,23354.145,24536.289,25897.549,27537.148
33.189,-97.088,196.467,224.948,274.667,356.562,475.636,630.982,817.838,1030.573,1270.179,1543.499,1855.259,2208.398,2606.709,3055.128,3560.296,4128.698,4753.271,5401.367,6037.421,6649.293,7238.573,7803.722,8341.836,8853.846,9341.389,9804.424,10246.741,10672.703,11081.037,11480.249,11890.058,12321.149,12776.555,13264.879,13802.287,14395.471,15044.451,15761.85,16550.127,17366.652,18146.506,18889.215,19653.832,20469.842,21341.273,22287.648,23336.926,24517.602,25880.236,27521.242
33.189,-97.056,181.748,210.26,260.073,342.125,461.418,617.138,804.682,1018.448,1259.335,1533.905,1846.853,2201.18,2600.584,3050.253,3556.358,4123.792,4744.896,5389.054,6023.015,6633.73,7220.604,7783.565,8321.805,8835.314,9324.451,9789.08,10232.804,10659.547,11068.193,11467.562,11877.526,12309.181,12765.117,13254.441,13791.256,14382.439,15030.951,15748.662,16537.627,17354.715,18135.631,18879.371,19643.895,20458.936,21329.68,22275.305,23321.176,24498.758,25862.049,27504.148
33.189,-97.024,174.311,202.854,252.761,334.906,454.386,610.42,798.525,1013.104,1254.867,1530.124,1843.603,2198.336,2597.99,3047.596,3552.796,4119.042,4739.865,5384.71,6019.577,6630.48,7217.104,7780.378,8319.398,8833.783,9324.045,9789.799,10234.272,10661.391,11070.287,11469.718,11879.714,12311.774,12768.367,13257.285,13791.693,14381.221,15029.982,15748.1,16537.877,17355.652,18137.693,18882.652,19646.551,20460.248,21330.961,22276.93,23320.113,24493.508,25855.361,27498.023
33.189,-96.992,194.467,223.041,272.917,355.093,474.574,630.67,818.807,1033.417,1275.117,1550.187,1863.259,2217.398,2616.365,3065.096,3568.983,4133.761,4752.928,5395.523,6027.952,6636.918,7222.104,7784.409,8322.68,8836.471,9326.389,9791.924,10236.179,10663.203,11072.131,11471.593,11881.339,12312.806,12769.43,13257.473,13789.35,14377.564,15026.639,15745.506,16536.533,17355.309,18138.475,18884.715,19648.082,20460.123,21331.148,22278.555,23320.707,24490.32,25849.143,27491.305
33.189,-96.96,179.123,207.698,257.636,339.906,459.543,615.701,803.838,1018.448,1260.273,1535.655,1849.197,2204.055,2604.021,3054.003,3559.39,4125.636,4745.928,5389.148,6022.108,6631.793,7217.667,7780.753,8319.961,8834.408,9324.67,9790.424,10234.897,10662.234,11071.412,11471.03,11880.526,12310.899,12766.68,13254.441,13785.1,14371.846,15021.014,15740.818,16533.127,17353.184,18137.35,18885.027,19648.395,20458.811,21329.773,22278.805,23321.52,24489.445,25845.455,27486.023
33.188,-96.928,173.842,202.416,252.386,334.718,454.386,610.545,798.682,1013.385,1255.304,1530.749,1844.322,2199.242,2599.49,3050.346,3557.265,4124.667,4745.49,5389.148,6022.577,6632.48,7218.292,7781.409,8320.898,8835.439,9325.482,9790.893,10235.116,10662.297,11071.381,11470.812,11879.995,12309.712,12764.305,13252.223,13782.975,14368.096,15017.014,15737.475,16530.596,17351.84,18137.1,18886.34,19650.301,20459.467,21329.648,22279.211,23323.051,24492.195,25847.424,27485.742
33.217,-97.634,280.748,309.166,358.792,440.625,559.793,715.482,902.807,1115.542,1354.085,1624.937,1932.853,2280.648,2671.865,3111.815,3607.546,4166.479,4782.365,5423.054,6053.14,6659.043,7241.323,7801.034,8336.992,8848.439,9335.451,9797.643,10238.616,10662.891,11069.443,11466.968,11874.933,12303.774,12755.93,13240.285,13769.912,14355.908,15008.264,15732.068,16524.721,17347.277,18133.787,18881.496,19646.02,20460.342,21333.117,22282.086,23337.27,24523.945,25882.111,27513.273
33.217,-97.602,310.842,339.26,388.886,470.781,590.074,746.013,933.557,1146.542,1385.273,1656.187,1963.947,2311.398,2702.303,3142.096,3637.39,4195.229,4809.303,5447.054,6073.015,6674.387,7252.792,7809.44,8342.961,8852.502,9338.014,9799.205,10239.647,10663.703,11070.225,11467.812,11875.995,12304.899,12757.18,13241.816,13771.693,14358.283,15010.482,15733.631,16526.533,17349.121,18135.475,18882.402,19646.676,20462.186,21334.586,22283.055,23338.738,24524.945,25882.393,27514.055
33.217,-97.57,326.092,354.479,404.136,486.062,605.418,761.326,948.682,1161.01,1398.742,1668.468,1975.259,2322.398,2714.209,3155.221,3650.546,4207.542,4820.803,5457.71,6082.14,6681.23,7257.073,7811.784,8344.117,8852.939,9338.139,9799.361,10240.147,10664.609,11071.475,11469.499,11878.245,12307.587,12760.242,13245.285,13775.6,14362.658,15014.576,15737.037,16530.064,17352.559,18138.662,18885.309,19649.52,20465.217,21336.461,22284.336,23340.551,24526.07,25882.768,27514.898
33.217,-97.538,307.092,335.51,385.167,466.968,585.855,740.857,926.744,1137.385,1373.367,1641.718,1947.884,2295.711,2689.209,3131.94,3628.671,4187.104,4802.396,5441.929,6069.327,6670.73,7248.042,7803.753,8337.086,8847.064,9333.389,9795.705,10237.616,10663.047,11070.693,11469.437,11878.776,12309.087,12762.711,13248.098,13778.943,14366.439,15018.139,15739.943,16532.471,17354.871,18141.287,18887.902,19651.582,20466.561,21336.805,22284.461,23340.988,24525.914,25882.111,27514.617
33.217,-97.506,298.998,327.385,376.948,458.562,577.199,731.888,917.557,1128.104,1364.273,1633.249,1940.447,2289.211,2683.428,3128.003,3628.765,4190.354,4804.803,5442.023,6068.702,6670.668,7248.354,7803.784,8336.68,8846.221,9332.264,9794.58,10236.585,10662.109,11069.975,11468.937,11878.558,12309.962,12765.023,13251.16,13782.6,14370.346,15021.607,15742.693,16534.127,17356.496,18143.85,18890.652,19653.926,20468.217,21337.93,22285.586,23341.738,24525.883,25882.205,27515.273
33.217,-97.473,291.654,320.041,369.604,451.187,569.824,724.513,910.494,1122.01,1359.96,1631.405,1941.103,2291.617,2686.334,3130.034,3629.796,4192.667,4810.428,5448.804,6073.858,6674.793,7252.136,7806.94,8338.898,8847.533,9332.889,9794.736,10236.366,10661.609,11069.412,11468.155,11877.808,12310.056,12766.398,13253.723,13785.881,14373.471,15024.201,15744.818,16535.127,17357.121,18145.006,18892.027,19655.645,20470.186,21340.242,22288.023,23342.52,24524.852,25881.955,27515.805
33.217,-97.441,269.592,298.041,347.636,429.375,548.23,703.482,890.682,1104.229,1344.835,1618.562,1929.572,2280.742,2675.49,3117.753,3614.546,4175.386,4791.928,5429.398,6055.577,6658.762,7238.323,7794.94,8328.117,8837.658,9323.889,9786.393,10228.366,10653.922,11061.912,11460.687,11870.62,12303.431,12761.023,13249.41,13781.881,14369.252,15019.826,15740.443,16530.252,17351.527,18138.6,18885.402,19649.801,20465.248,21336.586,22285.367,23337.676,24517.539,25875.611,27510.336
33.217,-97.409,251.373,279.823,329.511,411.312,530.324,685.795,873.244,1087.167,1328.367,1603.124,1915.572,2268.367,2664.303,3107.19,3604.202,4163.667,4778.646,5417.21,6045.827,6651.199,7232.729,7791.003,8325.43,8836.127,9323.295,9786.455,10228.897,10654.828,11063.068,11462.28,11872.714,12305.774,12764.336,13253.316,13785.443,14372.814,15023.67,15744.693,16534.783,17355.34,18140.693,18886.496,19651.02,20467.154,21340.461,22291.148,23341.77,24519.508,25878.361,27513.742
33.217,-97.377,235.529,264.01,313.729,395.625,514.699,670.201,857.619,1071.448,1312.554,1587.343,1900.259,2253.773,2650.803,3095.128,3593.015,4152.948,4768.99,5409.273,6039.39,6645.887,7228.667,7788.128,8323.617,8835.346,9323.42,9787.268,10230.241,10656.641,11065.381,11465.218,11876.12,12308.962,12767.367,13256.348,13788.412,14376.033,15027.639,15749.537,16539.971,17359.996,18143.568,18887.902,19651.707,20468.061,21343.461,22295.836,23345.27,24521.977,25881.205,27516.742
33.217,-97.345,258.123,286.573,336.229,418.031,536.98,692.295,879.4,1092.823,1333.335,1607.124,1918.822,2271.148,2667.146,3110.784,3607.921,4166.261,4780.365,5418.742,6046.89,6651.418,7232.636,7791.003,8325.586,8836.564,9324.076,9787.611,10230.429,10656.797,11065.787,11465.937,11877.089,12309.681,12766.992,13255.379,13787.475,14375.314,15028.576,15751.756,16542.096,17361.465,18143.506,18886.277,19648.988,20465.373,21342.367,22295.211,23343.895,24520.945,25880.174,27515.18
